CASP    Decoy               GDT.TS  TMscore.C
CASP13  T1021s3TS488_4-D2   30.16   0.30
CASP13  T1021s3TS322_4-D2   29.90   0.29
CASP13  T1021s3TS279_1-D2   29.90   0.28
CASP13  T1021s3TS135_3-D2   29.90   0.28
CASP13  T1021s3TS124_1-D2   29.90   0.28
CASP13  T1021s3TS337_4-D2   29.64   0.28
CASP13  T1021s3TS058_2-D2   29.64   0.26
CASP13  T1021s3TS086_1-D2   29.64   0.30
CASP13  T1021s3TS407_2-D2   29.38   0.29
CASP13  T1021s3TS222_3-D2   29.38   0.28
CASP13  T1021s3TS309_4-D2   29.38   0.28
CASP13  T1021s3TS261_4-D2   29.38   0.28
CASP13  T1021s3TS288_4-D2   29.38   0.27
CASP13  T1021s3TS208_4-D2   29.38   0.29
CASP13  T1021s3TS337_2-D2   29.12   0.26
CASP13  T1021s3TS222_2-D2   29.12   0.28
CASP13  T1021s3TS152_2-D2   29.12   0.31
CASP13  T1021s3TS112_1-D2   28.87   0.27
CASP13  T1021s3TS441_2-D2   28.87   0.27
CASP13  T1021s3TS246_4-D2   28.61   0.26
CASP13  T1021s3TS149_1-D2   28.61   0.24
CASP13  T1021s3TS086_5-D2   28.61   0.28
CASP13  T1021s3TS348_2-D2   28.61   0.29
CASP13  T1021s3TS246_3-D2   28.61   0.26
CASP13  T1021s3TS149_2-D2   28.35   0.28
CASP13  T1021s3TS124_5-D2   28.35   0.27
CASP13  T1021s3TS160_1-D2   28.35   0.27
CASP13  T1021s3TS023_3-D2   28.09   0.27
CASP13  T1021s3TS407_1-D2   28.09   0.28
CASP13  T1021s3TS246_2-D2   28.09   0.26
CASP13  T1021s3TS348_1-D2   28.09   0.29
CASP13  T1021s3TS441_1-D2   28.09   0.25
CASP13  T1021s3TS378_2-D2   28.09   0.29
CASP13  T1021s3TS222_1-D2   28.09   0.27
CASP13  T1021s3TS124_4-D2   27.84   0.26
CASP13  T1021s3TS086_2-D2   27.84   0.26
CASP13  T1021s3TS023_1-D2   27.84   0.25
CASP13  T1021s3TS222_4-D2   27.84   0.27
CASP13  T1021s3TS122_3-D2   27.84   0.28
CASP13  T1021s3TS089_3-D2   27.84   0.26
CASP13  T1021s3TS381_2-D2   27.84   0.25
CASP13  T1021s3TS414_1-D2   27.58   0.27
CASP13  T1021s3TS381_4-D2   27.58   0.24
CASP13  T1021s3TS381_3-D2   27.58   0.27
CASP13  T1021s3TS110_2-D2   27.32   0.28
CASP13  T1021s3TS348_4-D2   27.32   0.28
CASP13  T1021s3TS023_5-D2   27.32   0.26
CASP13  T1021s3TS023_2-D2   27.32   0.26
CASP13  T1021s3TS472_3-D2   27.32   0.25
CASP13  T1021s3TS222_5-D2   27.32   0.26
CASP13  T1021s3TS472_4-D2   27.32   0.25
CASP13  T1021s3TS124_2-D2   27.32   0.26
CASP13  T1021s3TS472_2-D2   27.32   0.25
CASP13  T1021s3TS472_5-D2   27.32   0.25
CASP13  T1021s3TS446_2-D2   27.32   0.26
CASP13  T1021s3TS058_1-D2   27.32   0.27
CASP13  T1021s3TS160_3-D2   27.32   0.25
CASP13  T1021s3TS354_5-D2   27.32   0.27
CASP13  T1021s3TS110_3-D2   27.32   0.27
CASP13  T1021s3TS089_4-D2   27.32   0.26
CASP13  T1021s3TS089_5-D2   27.06   0.26
CASP13  T1021s3TS124_3-D2   27.06   0.26
CASP13  T1021s3TS472_1-D2   27.06   0.25
CASP13  T1021s3TS441_4-D2   26.80   0.24
CASP13  T1021s3TS312_5-D2   26.80   0.24
CASP13  T1021s3TS243_1-D2   26.80   0.26
CASP13  T1021s3TS337_1-D2   26.80   0.25
CASP13  T1021s3TS337_3-D2   26.80   0.24
CASP13  T1021s3TS407_3-D2   26.80   0.27
CASP13  T1021s3TS381_5-D2   26.80   0.28
CASP13  T1021s3TS110_1-D2   26.80   0.27
CASP13  T1021s3TS112_5-D2   26.80   0.26
CASP13  T1021s3TS441_3-D2   26.80   0.25
CASP13  T1021s3TS348_3-D2   26.55   0.27
CASP13  T1021s3TS407_5-D2   26.55   0.25
CASP13  T1021s3TS086_4-D2   26.55   0.23
CASP13  T1021s3TS086_3-D2   26.03   0.24
CASP13  T1021s3TS246_1-D2   25.77   0.22
CASP13  T1021s3TS152_1-D2   25.77   0.25
CASP13  T1021s3TS418_2-D2   25.77   0.22
CASP13  T1021s3TS244_2-D2   25.77   0.22
CASP13  T1021s3TS116_2-D2   25.77   0.24
CASP13  T1021s3TS071_2-D2   25.77   0.22
CASP13  T1021s3TS004_3-D2   25.77   0.25
CASP13  T1021s3TS110_4-D2   25.52   0.25
CASP13  T1021s3TS243_5-D2   25.26   0.23
CASP13  T1021s3TS058_5-D2   25.26   0.23
CASP13  T1021s3TS381_1-D2   25.26   0.22
CASP13  T1021s3TS368_3-D2   25.00   0.22
CASP13  T1021s3TS152_4-D2   25.00   0.22
CASP13  T1021s3TS246_5-D2   25.00   0.22
CASP13  T1021s3TS241_3-D2   25.00   0.22
CASP13  T1021s3TS335_4-D2   25.00   0.21
CASP13  T1021s3TS377_5-D2   25.00   0.23
CASP13  T1021s3TS282_1-D2   24.74   0.24
CASP13  T1021s3TS457_4-D2   24.74   0.22
CASP13  T1021s3TS282_3-D2   24.74   0.24
CASP13  T1021s3TS164_5-D2   24.74   0.22
CASP13  T1021s3TS004_4-D2   24.74   0.25
CASP13  T1021s3TS282_2-D2   24.74   0.24
CASP13  T1021s3TS282_4-D2   24.74   0.24
CASP13  T1021s3TS282_5-D2   24.74   0.24
CASP13  T1021s3TS110_5-D2   24.74   0.25
CASP13  T1021s3TS266_1-D2   24.48   0.23
CASP13  T1021s3TS004_5-D2   24.48   0.24
CASP13  T1021s3TS122_2-D2   24.23   0.23
CASP13  T1021s3TS368_4-D2   23.97   0.20
CASP13  T1021s3TS279_3-D2   23.97   0.25
CASP13  T1021s3TS055_5-D2   23.97   0.20
CASP13  T1021s3TS116_3-D2   23.97   0.22
CASP13  T1021s3TS348_5-D2   23.97   0.24
CASP13  T1021s3TS335_2-D2   23.97   0.21
CASP13  T1021s3TS071_3-D2   23.71   0.22
CASP13  T1021s3TS418_3-D2   23.71   0.22
CASP13  T1021s3TS266_4-D2   23.71   0.21
CASP13  T1021s3TS160_5-D2   23.71   0.22
CASP13  T1021s3TS160_4-D2   23.71   0.23
CASP13  T1021s3TS055_4-D2   23.71   0.20
CASP13  T1021s3TS358_4-D2   23.71   0.21
CASP13  T1021s3TS047_5-D2   23.71   0.22
CASP13  T1021s3TS214_4-D2   23.71   0.21
CASP13  T1021s3TS378_4-D2   23.71   0.23
CASP13  T1021s3TS368_5-D2   23.71   0.20
CASP13  T1021s3TS244_4-D2   23.71   0.22
CASP13  T1021s3TS152_3-D2   23.45   0.21
CASP13  T1021s3TS335_1-D2   23.45   0.21
CASP13  T1021s3TS214_1-D2   23.45   0.21
CASP13  T1021s3TS492_1-D2   23.45   0.23
CASP13  T1021s3TS377_3-D2   23.20   0.21
CASP13  T1021s3TS368_2-D2   23.20   0.20
CASP13  T1021s3TS058_4-D2   23.20   0.21
CASP13  T1021s3TS471_4-D2   23.20   0.20
CASP13  T1021s3TS358_2-D2   23.20   0.21
CASP13  T1021s3TS152_5-D2   22.94   0.23
CASP13  T1021s3TS335_3-D2   22.94   0.21
CASP13  T1021s3TS266_3-D2   22.94   0.21
CASP13  T1021s3TS377_2-D2   22.94   0.20
CASP13  T1021s3TS358_5-D2   22.94   0.21
CASP13  T1021s3TS214_5-D2   22.94   0.21
CASP13  T1021s3TS214_2-D2   22.94   0.21
CASP13  T1021s3TS312_2-D2   22.68   0.22
CASP13  T1021s3TS279_5-D2   22.68   0.24
CASP13  T1021s3TS279_2-D2   22.68   0.23
CASP13  T1021s3TS335_5-D2   22.68   0.20
CASP13  T1021s3TS214_3-D2   22.68   0.21
CASP13  T1021s3TS358_1-D2   22.68   0.20
CASP13  T1021s3TS471_1-D2   22.42   0.21
CASP13  T1021s3TS471_5-D2   22.42   0.21
CASP13  T1021s3TS377_1-D2   22.42   0.20
CASP13  T1021s3TS071_5-D2   22.16   0.21
CASP13  T1021s3TS488_3-D2   22.16   0.21
CASP13  T1021s3TS471_3-D2   22.16   0.20
CASP13  T1021s3TS358_3-D2   22.16   0.20
CASP13  T1021s3TS471_2-D2   22.16   0.20
CASP13  T1021s3TS241_2-D2   21.91   0.19
CASP13  T1021s3TS047_3-D2   21.91   0.21
CASP13  T1021s3TS047_4-D2   21.91   0.20
CASP13  T1021s3TS085_1-D2   21.91   0.19
CASP13  T1021s3TS368_1-D2   21.91   0.19
CASP13  T1021s3TS266_2-D2   21.91   0.20
CASP13  T1021s3TS163_1-D2   21.91   0.20
CASP13  T1021s3TS163_2-D2   21.91   0.20
CASP13  T1021s3TS163_3-D2   21.91   0.21
CASP13  T1021s3TS163_4-D2   21.91   0.21
CASP13  T1021s3TS163_5-D2   21.91   0.21
CASP13  T1021s3TS055_1-D2   21.91   0.19
CASP13  T1021s3TS309_3-D2   21.91   0.19
CASP13  T1021s3TS377_4-D2   21.91   0.21
CASP13  T1021s3TS446_1-D2   21.91   0.19
CASP13  T1021s3TS457_2-D2   21.65   0.18
CASP13  T1021s3TS041_3-D2   21.65   0.21
CASP13  T1021s3TS160_2-D2   21.65   0.20
CASP13  T1021s3TS378_3-D2   21.65   0.20
CASP13  T1021s3TS266_5-D2   21.39   0.20
CASP13  T1021s3TS365_2-D2   21.39   0.20
CASP13  T1021s3TS279_4-D2   21.39   0.21
CASP13  T1021s3TS041_1-D2   21.39   0.19
CASP13  T1021s3TS085_2-D2   21.13   0.20
CASP13  T1021s3TS041_5-D2   21.13   0.23
CASP13  T1021s3TS149_3-D2   21.13   0.23
CASP13  T1021s3TS492_4-D2   21.13   0.20
CASP13  T1021s3TS365_3-D2   20.88   0.19
CASP13  T1021s3TS492_2-D2   20.62   0.18
CASP13  T1021s3TS365_5-D2   20.36   0.20
CASP13  T1021s3TS068_1-D2   20.10   0.20
CASP13  T1021s3TS041_2-D2   20.10   0.18
CASP13  T1021s3TS004_1-D2   20.10   0.18
CASP13  T1021s3TS004_2-D2   20.10   0.19
CASP13  T1021s3TS068_4-D2   20.10   0.20
CASP13  T1021s3TS068_5-D2   20.10   0.20
CASP13  T1021s3TS365_1-D2   19.84   0.18
CASP13  T1021s3TS378_5-D2   19.84   0.17
CASP13  T1021s3TS068_2-D2   19.84   0.20
CASP13  T1021s3TS497_3-D2   19.84   0.18
CASP13  T1021s3TS418_4-D2   19.59   0.20
CASP13  T1021s3TS244_3-D2   19.59   0.20
CASP13  T1021s3TS071_4-D2   19.59   0.20
CASP13  T1021s3TS488_5-D2   19.59   0.20
CASP13  T1021s3TS488_2-D2   19.59   0.20
CASP13  T1021s3TS492_3-D2   19.59   0.19
CASP13  T1021s3TS156_5-D2   19.59   0.20
CASP13  T1021s3TS156_4-D2   19.59   0.20
CASP13  T1021s3TS156_3-D2   19.59   0.20
CASP13  T1021s3TS156_2-D2   19.59   0.20
CASP13  T1021s3TS007_2-D2   19.59   0.17
CASP13  T1021s3TS365_4-D2   19.59   0.18
CASP13  T1021s3TS497_1-D2   19.59   0.19
CASP13  T1021s3TS257_5-D2   19.59   0.18
CASP13  T1021s3TS041_4-D2   19.59   0.19
CASP13  T1021s3TS068_3-D2   19.33   0.19
CASP13  T1021s3TS157_4-D2   19.07   0.17
CASP13  T1021s3TS157_5-D2   19.07   0.17
CASP13  T1021s3TS157_3-D2   19.07   0.17
CASP13  T1021s3TS157_2-D2   19.07   0.17
CASP13  T1021s3TS157_1-D2   19.07   0.17
CASP13  T1021s3TS257_1-D2   19.07   0.17
CASP13  T1021s3TS497_5-D2   19.07   0.17
CASP13  T1021s3TS149_5-D2   19.07   0.19
CASP13  T1021s3TS156_1-D2   18.81   0.18
CASP13  T1021s3TS244_5-D2   18.81   0.19
CASP13  T1021s3TS085_5-D2   18.81   0.19
CASP13  T1021s3TS497_4-D2   18.56   0.16
CASP13  T1021s3TS402_2-D2   18.56   0.17
CASP13  T1021s3TS007_3-D2   18.30   0.19
CASP13  T1021s3TS497_2-D2   18.04   0.16
CASP13  T1021s3TS257_2-D2   18.04   0.17
CASP13  T1021s3TS257_4-D2   17.78   0.18
CASP13  T1021s3TS047_1-D2   17.78   0.16
CASP13  T1021s3TS476_3-D2   17.78   0.16
CASP13  T1021s3TS085_4-D2   17.78   0.19
CASP13  T1021s3TS085_3-D2   17.78   0.19
CASP13  T1021s3TS257_3-D2   17.53   0.15
CASP13  T1021s3TS007_1-D2   17.53   0.19
CASP13  T1021s3TS378_1-D2   17.27   0.17
CASP13  T1021s3TS402_4-D2   17.27   0.15
CASP13  T1021s3TS402_3-D2   17.27   0.15
CASP13  T1021s3TS402_1-D2   17.27   0.14
CASP13  T1021s3TS309_1-D2   17.27   0.14
CASP13  T1021s3TS470_1-D2   17.27   0.14
CASP13  T1021s3TS470_2-D2   17.27   0.15
CASP13  T1021s3TS470_3-D2   17.27   0.14
CASP13  T1021s3TS470_4-D2   17.27   0.15
CASP13  T1021s3TS402_5-D2   17.01   0.14
CASP13  T1021s3TS470_5-D2   17.01   0.15
CASP13  T1021s3TS488_1-D2   16.50   0.17
CASP13  T1021s3TS149_4-D2   16.24   0.16
CASP13  T1021s3TS312_4-D2   15.98   0.16
CASP13  T1021s3TS047_2-D2   15.72   0.15
CASP13  T1021s3TS312_3-D2   15.72   0.16
CASP13  T1021s3TS476_4-D2   15.46   0.15
CASP13  T1021s3TS007_4-D2   14.43   0.13
CASP13  T1021s3TS007_5-D2   14.18   0.12
CASP13  T1021s3TS312_1-D2   14.18   0.14
CASP13  T1021s3TS476_5-D2   14.18   0.14
CASP13  T1021s3TS476_2-D2   13.92   0.14
CASP13  T1021s3TS476_1-D2   12.89   0.12
CASP13  T1021s3TS043_3      37.41   0.49
CASP13  T1021s3TS043_2      37.23   0.48
CASP13  T1021s3TS043_1      36.77   0.48
CASP13  T1021s3TS043_5      36.77   0.48
CASP13  T1021s3TS043_4      35.05   0.48
CASP13  T1021s3TS197_5      34.96   0.45
CASP13  T1021s3TS324_3      34.69   0.45
CASP13  T1021s3TS044_4      34.69   0.45
CASP13  T1021s3TS192_4      34.69   0.45
CASP13  T1021s3TS406_2      34.69   0.45
CASP13  T1021s3TS117_1      34.15   0.46
CASP13  T1021s3TS426_3      33.97   0.45
CASP13  T1021s3TS197_3      32.52   0.44
CASP13  T1021s3TS354_4      32.43   0.44
CASP13  T1021s3TS196_1      32.43   0.44
CASP13  T1021s3TS135_1      32.43   0.44
CASP13  T1021s3TS274_2      32.43   0.43
CASP13  T1021s3TS322_3      32.43   0.43
CASP13  T1021s3TS044_5      32.43   0.44
CASP13  T1021s3TS457_3      32.43   0.44
CASP13  T1021s3TS324_1      32.43   0.44
CASP13  T1021s3TS197_2      32.34   0.43
CASP13  T1021s3TS274_4      32.25   0.43
CASP13  T1021s3TS274_1      32.25   0.43
CASP13  T1021s3TS274_3      32.25   0.44
CASP13  T1021s3TS089_2      32.16   0.43
CASP13  T1021s3TS089_3      32.06   0.43
CASP13  T1021s3TS354_3      31.98   0.43
CASP13  T1021s3TS044_1      31.98   0.43
CASP13  T1021s3TS196_3      31.98   0.43
CASP13  T1021s3TS135_5      31.98   0.43
CASP13  T1021s3TS406_3      31.98   0.43
CASP13  T1021s3TS418_1      31.98   0.43
CASP13  T1021s3TS244_1      31.98   0.43
CASP13  T1021s3TS071_1      31.98   0.43
CASP13  T1021s3TS324_2      31.98   0.43
CASP13  T1021s3TS192_3      31.98   0.43
CASP13  T1021s3TS192_1      31.98   0.43
CASP13  T1021s3TS261_3      31.88   0.43
CASP13  T1021s3TS446_5      31.88   0.43
CASP13  T1021s3TS390_4      31.88   0.43
CASP13  T1021s3TS055_3      31.88   0.43
CASP13  T1021s3TS324_5      31.88   0.43
CASP13  T1021s3TS241_5      31.88   0.43
CASP13  T1021s3TS354_2      31.88   0.43
CASP13  T1021s3TS426_4      31.88   0.43
CASP13  T1021s3TS498_5      31.88   0.44
CASP13  T1021s3TS196_5      31.88   0.43
CASP13  T1021s3TS406_5      31.88   0.43
CASP13  T1021s3TS406_4      31.88   0.43
CASP13  T1021s3TS196_4      31.88   0.43
CASP13  T1021s3TS135_4      31.88   0.43
CASP13  T1021s3TS274_5      31.79   0.43
CASP13  T1021s3TS044_3      31.70   0.44
CASP13  T1021s3TS406_1      31.70   0.44
CASP13  T1021s3TS309_5      31.70   0.44
CASP13  T1021s3TS192_2      31.70   0.44
CASP13  T1021s3TS135_2      31.70   0.44
CASP13  T1021s3TS196_2      31.70   0.44
CASP13  T1021s3TS324_4      31.70   0.44
CASP13  T1021s3TS197_4      31.43   0.45
CASP13  T1021s3TS089_4      31.43   0.43
CASP13  T1021s3TS390_3      31.43   0.44
CASP13  T1021s3TS208_3      31.43   0.43
CASP13  T1021s3TS390_2      31.16   0.45
CASP13  T1021s3TS344_5      30.98   0.43
CASP13  T1021s3TS224_1      30.89   0.42
CASP13  T1021s3TS322_2      30.89   0.43
CASP13  T1021s3TS498_2      30.89   0.42
CASP13  T1021s3TS145_1      30.89   0.43
CASP13  T1021s3TS457_5      30.89   0.42
CASP13  T1021s3TS498_1      30.80   0.43
CASP13  T1021s3TS498_3      30.80   0.42
CASP13  T1021s3TS208_1      30.71   0.43
CASP13  T1021s3TS208_5      30.62   0.42
CASP13  T1021s3TS089_1      30.52   0.43
CASP13  T1021s3TS197_1      30.52   0.43
CASP13  T1021s3TS329_1      30.43   0.42
CASP13  T1021s3TS261_1      30.43   0.42
CASP13  T1021s3TS241_1      30.43   0.42
CASP13  T1021s3TS309_2      30.43   0.42
CASP13  T1021s3TS390_5      30.43   0.42
CASP13  T1021s3TS354_1      30.43   0.42
CASP13  T1021s3TS044_2      30.43   0.42
CASP13  T1021s3TS426_2      30.43   0.42
CASP13  T1021s3TS426_1      30.43   0.42
CASP13  T1021s3TS470_1      30.43   0.39
CASP13  T1021s3TS055_2      30.43   0.42
CASP13  T1021s3TS322_1      30.34   0.42
CASP13  T1021s3TS460_5      30.25   0.42
CASP13  T1021s3TS460_3      30.16   0.42
CASP13  T1021s3TS309_1      30.16   0.39
CASP13  T1021s3TS460_4      30.16   0.42
CASP13  T1021s3TS460_2      30.16   0.42
CASP13  T1021s3TS460_1      30.16   0.42
CASP13  T1021s3TS470_3      30.16   0.39
CASP13  T1021s3TS241_4      30.07   0.42
CASP13  T1021s3TS224_3      30.07   0.42
CASP13  T1021s3TS261_2      30.07   0.42
CASP13  T1021s3TS068_5      29.89   0.40
CASP13  T1021s3TS457_1      29.89   0.42
CASP13  T1021s3TS145_2      29.89   0.42
CASP13  T1021s3TS470_4      29.80   0.39
CASP13  T1021s3TS192_5      29.80   0.42
CASP13  T1021s3TS261_5      29.80   0.42
CASP13  T1021s3TS068_3      29.71   0.39
CASP13  T1021s3TS208_2      29.71   0.41
CASP13  T1021s3TS498_4      29.71   0.41
CASP13  T1021s3TS208_4      29.62   0.42
CASP13  T1021s3TS344_2      29.53   0.41
CASP13  T1021s3TS470_5      29.44   0.39
CASP13  T1021s3TS068_2      29.44   0.39
CASP13  T1021s3TS426_5      29.35   0.40
CASP13  T1021s3TS470_2      29.17   0.39
CASP13  T1021s3TS068_1      28.99   0.39
CASP13  T1021s3TS221_1      28.71   0.42
CASP13  T1021s3TS068_4      28.62   0.39
CASP13  T1021s3TS344_3      28.62   0.42
CASP13  T1021s3TS446_3      28.62   0.38
CASP13  T1021s3TS164_2      28.62   0.38
CASP13  T1021s3TS224_2      28.53   0.40
CASP13  T1021s3TS221_4      28.35   0.40
CASP13  T1021s3TS156_1      28.35   0.38
CASP13  T1021s3TS145_3      28.35   0.40
CASP13  T1021s3TS156_3      28.35   0.38
CASP13  T1021s3TS156_4      28.17   0.38
CASP13  T1021s3TS164_3      28.08   0.39
CASP13  T1021s3TS156_2      28.08   0.38
CASP13  T1021s3TS156_5      28.08   0.38
CASP13  T1021s3TS309_4      27.90   0.40
CASP13  T1021s3TS261_4      27.90   0.40
CASP13  T1021s3TS164_1      27.72   0.39
CASP13  T1021s3TS281_1      27.36   0.37
CASP13  T1021s3TS224_4      27.36   0.39
CASP13  T1021s3TS149_2      27.17   0.38
CASP13  T1021s3TS164_4      26.99   0.39
CASP13  T1021s3TS344_1      26.90   0.40
CASP13  T1021s3TS117_3      26.81   0.37
CASP13  T1021s3TS112_1      26.81   0.37
CASP13  T1021s3TS221_5      26.54   0.38
CASP13  T1021s3TS322_4      26.54   0.37
CASP13  T1021s3TS122_1      26.09   0.39
CASP13  T1021s3TS149_1      26.00   0.38
CASP13  T1021s3TS322_5      25.91   0.38
CASP13  T1021s3TS116_3      25.63   0.38
CASP13  T1021s3TS344_4      25.54   0.38
CASP13  T1021s3TS086_1      25.27   0.37
CASP13  T1021s3TS117_2      25.27   0.36
CASP13  T1021s3TS117_4      25.18   0.36
CASP13  T1021s3TS243_1      25.09   0.34
CASP13  T1021s3TS457_2      25.09   0.36
CASP13  T1021s3TS086_2      24.91   0.38
CASP13  T1021s3TS023_3      24.82   0.34
CASP13  T1021s3TS086_4      24.82   0.36
CASP13  T1021s3TS058_1      24.82   0.34
CASP13  T1021s3TS089_5      24.82   0.34
CASP13  T1021s3TS354_5      24.82   0.34
CASP13  T1021s3TS149_4      24.73   0.35
CASP13  T1021s3TS224_5      24.64   0.36
CASP13  T1021s3TS055_1      24.55   0.35
CASP13  T1021s3TS122_3      24.55   0.36
CASP13  T1021s3TS446_1      24.55   0.35
CASP13  T1021s3TS241_2      24.55   0.35
CASP13  T1021s3TS368_1      24.55   0.35
CASP13  T1021s3TS309_3      24.55   0.35
CASP13  T1021s3TS149_3      24.46   0.35
CASP13  T1021s3TS390_1      24.37   0.36
CASP13  T1021s3TS116_4      23.82   0.35
CASP13  T1021s3TS145_5      23.82   0.34
CASP13  T1021s3TS279_1      23.82   0.35
CASP13  T1021s3TS145_4      23.82   0.36
CASP13  T1021s3TS221_2      23.73   0.34
CASP13  T1021s3TS116_2      23.73   0.34
CASP13  T1021s3TS279_3      23.55   0.34
CASP13  T1021s3TS368_4      23.55   0.35
CASP13  T1021s3TS116_5      23.55   0.34
CASP13  T1021s3TS055_5      23.55   0.35
CASP13  T1021s3TS279_2      23.46   0.34
CASP13  T1021s3TS086_3      23.37   0.36
CASP13  T1021s3TS446_4      23.28   0.35
CASP13  T1021s3TS116_1      23.28   0.32
CASP13  T1021s3TS221_3      23.28   0.35
CASP13  T1021s3TS492_5      23.19   0.35
CASP13  T1021s3TS122_2      23.10   0.34
CASP13  T1021s3TS086_5      23.10   0.33
CASP13  T1021s3TS471_4      22.74   0.35
CASP13  T1021s3TS023_5      22.64   0.32
CASP13  T1021s3TS058_2      22.64   0.32
CASP13  T1021s3TS058_3      22.64   0.35
CASP13  T1021s3TS243_3      22.28   0.32
CASP13  T1021s3TS243_2      22.19   0.32
CASP13  T1021s3TS058_4      22.01   0.32
CASP13  T1021s3TS471_2      21.74   0.35
CASP13  T1021s3TS492_2      21.65   0.31
CASP13  T1021s3TS471_5      21.56   0.34
CASP13  T1021s3TS471_1      21.47   0.34
CASP13  T1021s3TS492_3      21.47   0.33
CASP13  T1021s3TS471_3      21.38   0.34
CASP13  T1021s3TS457_4      21.20   0.31
CASP13  T1021s3TS288_2      20.74   0.32
CASP13  T1021s3TS288_5      20.74   0.31
CASP13  T1021s3TS279_4      20.56   0.28
CASP13  T1021s3TS368_2      20.47   0.32
CASP13  T1021s3TS288_4      20.47   0.32
CASP13  T1021s3TS492_1      20.38   0.32
CASP13  T1021s3TS368_5      20.38   0.30
CASP13  T1021s3TS124_1      20.38   0.32
CASP13  T1021s3TS135_3      20.38   0.32
CASP13  T1021s3TS055_4      20.38   0.30
CASP13  T1021s3TS288_1      20.20   0.32
CASP13  T1021s3TS023_1      19.57   0.29
CASP13  T1021s3TS368_3      19.57   0.31
CASP13  T1021s3TS241_3      19.57   0.31
CASP13  T1021s3TS381_1      19.48   0.30
CASP13  T1021s3TS023_2      19.11   0.30
CASP13  T1021s3TS351_2      18.93   0.30
CASP13  T1021s3TS351_3      18.93   0.30
CASP13  T1021s3TS351_4      18.93   0.30
CASP13  T1021s3TS351_5      18.93   0.30
CASP13  T1021s3TS243_5      18.93   0.30
CASP13  T1021s3TS117_5      18.93   0.29
CASP13  T1021s3TS351_1      18.93   0.30
CASP13  T1021s3TS058_5      18.93   0.30
CASP13  T1021s3TS492_4      18.75   0.29
CASP13  T1021s3TS329_2      18.57   0.28
CASP13  T1021s3TS124_4      18.12   0.29
CASP13  T1021s3TS152_4      18.02   0.29
CASP13  T1021s3TS381_5      18.02   0.27
CASP13  T1021s3TS288_3      17.48   0.29
CASP13  T1021s3TS124_3      17.30   0.28
CASP13  T1021s3TS112_5      17.12   0.28
CASP13  T1021s3TS152_1      17.03   0.28
CASP13  T1021s3TS243_4      16.67   0.25
CASP13  T1021s3TS152_5      16.49   0.27
CASP13  T1021s3TS164_5      16.49   0.26
CASP13  T1021s3TS023_4      16.03   0.26
CASP13  T1021s3TS152_2      15.76   0.25
CASP13  T1021s3TS112_3      15.49   0.25
CASP13  T1021s3TS282_4      15.31   0.23
CASP13  T1021s3TS282_2      15.31   0.23
CASP13  T1021s3TS282_5      15.31   0.23
CASP13  T1021s3TS282_3      15.31   0.23
CASP13  T1021s3TS282_1      15.31   0.23
CASP13  T1021s3TS149_5      15.13   0.22
CASP13  T1021s3TS381_2      14.95   0.25
CASP13  T1021s3TS222_2      14.58   0.23
CASP13  T1021s3TS112_2      14.49   0.24
CASP13  T1021s3TS222_5      14.31   0.23
CASP13  T1021s3TS222_1      13.95   0.22
CASP13  T1021s3TS222_3      13.86   0.23
CASP13  T1021s3TS112_4      13.68   0.22
CASP13  T1021s3TS222_4      13.59   0.23
CASP13  T1021s3TS446_2      13.41   0.22
CASP13  T1021s3TS124_2      13.41   0.22
CASP13  T1021s3TS152_3      13.22   0.20
CASP13  T1021s3TS407_1      13.13   0.20
CASP13  T1021s3TS214_2      12.86   0.18
CASP13  T1021s3TS381_3      12.86   0.22
CASP13  T1021s3TS407_5      12.59   0.22
CASP13  T1021s3TS214_5      12.32   0.19
CASP13  T1021s3TS214_3      12.23   0.19
CASP13  T1021s3TS337_5      12.14   0.19
CASP13  T1021s3TS004_4      12.14   0.19
CASP13  T1021s3TS441_5      12.14   0.19
CASP13  T1021s3TS047_1      11.96   0.20
CASP13  T1021s3TS488_2      11.87   0.20
CASP13  T1021s3TS378_3      11.78   0.20
CASP13  T1021s3TS004_3      11.69   0.19
CASP13  T1021s3TS418_5      11.69   0.16
CASP13  T1021s3TS381_4      11.69   0.20
CASP13  T1021s3TS407_4      11.69   0.16
CASP13  T1021s3TS124_5      11.32   0.19
CASP13  T1021s3TS004_5      11.32   0.17
CASP13  T1021s3TS214_1      11.23   0.17
CASP13  T1021s3TS497_1      11.23   0.19
CASP13  T1021s3TS414_1      11.23   0.18
CASP13  T1021s3TS378_2      11.14   0.20
CASP13  T1021s3TS110_1      10.96   0.19
CASP13  T1021s3TS337_4      10.87   0.16
CASP13  T1021s3TS488_4      10.87   0.17
CASP13  T1021s3TS337_2      10.87   0.18
CASP13  T1021s3TS244_2      10.87   0.16
CASP13  T1021s3TS246_1      10.87   0.16
CASP13  T1021s3TS110_3      10.87   0.16
CASP13  T1021s3TS488_3      10.87   0.17
CASP13  T1021s3TS418_2      10.87   0.16
CASP13  T1021s3TS071_2      10.87   0.16
CASP13  T1021s3TS071_5      10.87   0.17
CASP13  T1021s3TS497_2      10.78   0.18
CASP13  T1021s3TS246_4      10.78   0.18
CASP13  T1021s3TS246_3      10.78   0.18
CASP13  T1021s3TS312_4      10.78   0.17
CASP13  T1021s3TS214_4      10.69   0.15
CASP13  T1021s3TS348_3      10.69   0.19
